snap_index;snap_ts;price;bias;stage;result;reason;extra
918;2025-11-06T11:50:00Z;63.19;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=56.038787658036306, m5_rsi_pct=71.5, m5_prev_rsi_pct=56.0, m5_atr=0.10567721760378797, m5_atr_pct=68.5
919;2025-11-06T11:55:00Z;63.23;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=58.37059544345383, m5_rsi_pct=75.5, m5_prev_rsi_pct=71.0, m5_atr=0.10455741634637479, m5_atr_pct=65.0
920;2025-11-06T12:00:00Z;63.27;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=60.62007796302223, m5_rsi_pct=84.0, m5_prev_rsi_pct=75.5, m5_atr=0.10280331517877697, m5_atr_pct=62.0
921;2025-11-06T12:05:00Z;63.15;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=51.61011177168265, m5_rsi_pct=54.5, m5_prev_rsi_pct=84.0, m5_atr=0.10474593552315023, m5_atr_pct=65.5
922;2025-11-06T12:10:00Z;63.04;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=35.0, min_score=40, m5_rsi=45.006546397421374, m5_rsi_pct=30.0, m5_prev_rsi_pct=54.5, m5_atr=0.10512122584292517, m5_atr_pct=66.0
923;2025-11-06T12:15:00Z;63.03;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=20.0, min_score=40, m5_rsi=44.44973912784475, m5_rsi_pct=29.0, m5_prev_rsi_pct=30.5, m5_atr=0.10046970971128759, m5_atr_pct=59.0
924;2025-11-06T12:20:00Z;63.11;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=49.80036336244926, m5_rsi_pct=47.5, m5_prev_rsi_pct=29.0, m5_atr=0.10043615901762379, m5_atr_pct=58.5
925;2025-11-06T12:25:00Z;63.16;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=52.856712175440926, m5_rsi_pct=61.5, m5_prev_rsi_pct=47.5, m5_atr=0.10254786194493605, m5_atr_pct=60.5
926;2025-11-06T12:30:00Z;63.26;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=58.322120764797525, m5_rsi_pct=76.0, m5_prev_rsi_pct=61.0, m5_atr=0.10236587180601216, m5_atr_pct=60.0
927;2025-11-06T12:35:00Z;63.3;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=60.30450860348436, m5_rsi_pct=82.5, m5_prev_rsi_pct=75.5, m5_atr=0.10005402381986846, m5_atr_pct=56.5
928;2025-11-06T12:40:00Z;63.32;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=61.29578766803596, m5_rsi_pct=86.0, m5_prev_rsi_pct=82.0, m5_atr=0.09790730783273502, m5_atr_pct=54.5
929;2025-11-06T12:45:00Z;63.37;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=63.734039861234606, m5_rsi_pct=89.5, m5_prev_rsi_pct=85.5, m5_atr=0.09805678584468261, m5_atr_pct=54.5
930;2025-11-06T12:50:00Z;63.33;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=60.452989885835805, m5_rsi_pct=82.0, m5_prev_rsi_pct=89.5, m5_atr=0.09605272971291959, m5_atr_pct=50.5
931;2025-11-06T12:55:00Z;63.27;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=55.811661551427214, m5_rsi_pct=69.0, m5_prev_rsi_pct=82.0, m5_atr=0.09490610616199714, m5_atr_pct=48.0
932;2025-11-06T13:00:00Z;63.31;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=58.12012653985693, m5_rsi_pct=74.0, m5_prev_rsi_pct=68.5, m5_atr=0.09598424143614068, m5_atr_pct=50.0
933;2025-11-06T13:05:00Z;63.25;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=53.59706428590716, m5_rsi_pct=61.5, m5_prev_rsi_pct=74.0, m5_atr=0.0962710813335593, m5_atr_pct=52.0
934;2025-11-06T13:10:00Z;63.25;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=53.597064285907166, m5_rsi_pct=62.0, m5_prev_rsi_pct=61.5, m5_atr=0.09153743266687657, m5_atr_pct=42.0
935;2025-11-06T13:15:00Z;63.35;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=59.66457762164078, m5_rsi_pct=78.5, m5_prev_rsi_pct=62.0, m5_atr=0.09214190176209977, m5_atr_pct=43.0
936;2025-11-06T13:20:00Z;63.36;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=60.22467520675301, m5_rsi_pct=81.0, m5_prev_rsi_pct=78.5, m5_atr=0.09056033735052124, m5_atr_pct=40.5
937;2025-11-06T13:25:00Z;63.4;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=62.46961542523288, m5_rsi_pct=86.5, m5_prev_rsi_pct=80.5, m5_atr=0.08909174182548352, m5_atr_pct=38.5
938;2025-11-06T13:30:00Z;63.39;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=61.53456533798208, m5_rsi_pct=85.0, m5_prev_rsi_pct=86.5, m5_atr=0.09058518883794894, m5_atr_pct=40.5
939;2025-11-06T13:35:00Z;63.38;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=60.558396160261886, m5_rsi_pct=81.5, m5_prev_rsi_pct=85.0, m5_atr=0.08697196106380967, m5_atr_pct=34.0
940;2025-11-06T13:40:00Z;63.36;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=58.55759529533504, m5_rsi_pct=75.5, m5_prev_rsi_pct=81.5, m5_atr=0.08575967813068042, m5_atr_pct=32.5
941;2025-11-06T13:45:00Z;63.36;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=58.55759529533505, m5_rsi_pct=75.5, m5_prev_rsi_pct=75.0, m5_atr=0.08391970112134627, m5_atr_pct=31.0
942;2025-11-06T13:50:00Z;63.4;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=61.50748104862851, m5_rsi_pct=84.5, m5_prev_rsi_pct=75.0, m5_atr=0.0814968653269642, m5_atr_pct=30.5
943;2025-11-06T13:55:00Z;63.41;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=62.231278786670835, m5_rsi_pct=85.5, m5_prev_rsi_pct=84.0, m5_atr=0.07924708923218084, m5_atr_pct=30.0
944;2025-11-06T14:00:00Z;63.44;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=64.39432618583061, m5_rsi_pct=90.0, m5_prev_rsi_pct=85.0, m5_atr=0.07858658285845366, m5_atr_pct=29.5
945;2025-11-06T14:05:00Z;63.5;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=68.30409911183304, m5_rsi_pct=95.5, m5_prev_rsi_pct=89.5, m5_atr=0.07868754122570734, m5_atr_pct=29.5
946;2025-11-06T14:10:00Z;63.52;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=69.50611048555254, m5_rsi_pct=97.0, m5_prev_rsi_pct=95.0, m5_atr=0.07663843113815713, m5_atr_pct=27.5
947;2025-11-06T14:15:00Z;63.55;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=71.26635172155281, m5_rsi_pct=97.5, m5_prev_rsi_pct=96.5, m5_atr=0.07616425748543164, m5_atr_pct=27.0
948;2025-11-06T14:20:00Z;63.58;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=72.94803012454915, m5_rsi_pct=98.5, m5_prev_rsi_pct=97.0, m5_atr=0.07500966766504383, m5_atr_pct=26.5
949;2025-11-06T14:25:00Z;63.55;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=68.62283677991806, m5_rsi_pct=94.5, m5_prev_rsi_pct=98.5, m5_atr=0.0739375485461123, m5_atr_pct=26.0
950;2025-11-06T14:30:00Z;63.61;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=72.17608011781634, m5_rsi_pct=97.5, m5_prev_rsi_pct=94.0, m5_atr=0.0729420093642473, m5_atr_pct=25.0
951;2025-11-06T14:35:00Z;63.62;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=72.7303537397912, m5_rsi_pct=98.0, m5_prev_rsi_pct=97.0, m5_atr=0.07058900869537243, m5_atr_pct=24.5
952;2025-11-06T14:40:00Z;63.6;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=69.73815107871268, m5_rsi_pct=95.0, m5_prev_rsi_pct=98.0, m5_atr=0.06840407950284577, m5_atr_pct=24.0
953;2025-11-06T14:45:00Z;63.5;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=15.0, min_score=40, m5_rsi=57.09088231873216, m5_rsi_pct=68.5, m5_prev_rsi_pct=95.0, m5_atr=0.07066093096692831, m5_atr_pct=24.5
954;2025-11-06T14:50:00Z;63.49;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=55.997234277317, m5_rsi_pct=66.5, m5_prev_rsi_pct=69.0, m5_atr=0.0691851501835766, m5_atr_pct=23.5
955;2025-11-06T14:55:00Z;63.44;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=50.76125561062626, m5_rsi_pct=48.5, m5_prev_rsi_pct=67.0, m5_atr=0.06924335374189258, m5_atr_pct=23.5
956;2025-11-06T15:00:00Z;63.49;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=55.265845027276406, m5_rsi_pct=65.5, m5_prev_rsi_pct=48.5, m5_atr=0.06858311418890042, m5_atr_pct=22.5
957;2025-11-06T15:05:00Z;63.47;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=53.1704623281869, m5_rsi_pct=60.0, m5_prev_rsi_pct=66.0, m5_atr=0.06654146317540748, m5_atr_pct=21.5
958;2025-11-06T15:10:00Z;63.5;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=55.87308870464459, m5_rsi_pct=67.5, m5_prev_rsi_pct=60.0, m5_atr=0.06393135866287845, m5_atr_pct=21.0
959;2025-11-06T15:15:00Z;63.49;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=54.739052690954274, m5_rsi_pct=65.5, m5_prev_rsi_pct=68.0, m5_atr=0.06150769018695864, m5_atr_pct=20.5
960;2025-11-06T15:20:00Z;63.5;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=55.707201183807356, m5_rsi_pct=67.5, m5_prev_rsi_pct=65.5, m5_atr=0.05782856945931859, m5_atr_pct=19.0
961;2025-11-06T15:25:00Z;63.48;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=53.25371874638772, m5_rsi_pct=60.0, m5_prev_rsi_pct=67.5, m5_atr=0.055126528783653206, m5_atr_pct=17.5
962;2025-11-06T15:30:00Z;63.44;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=25.0, min_score=40, m5_rsi=48.6397210943261, m5_rsi_pct=39.0, m5_prev_rsi_pct=60.0, m5_atr=0.0547603481562492, m5_atr_pct=16.0
963;2025-11-06T15:35:00Z;63.48;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=53.0229841740468, m5_rsi_pct=59.5, m5_prev_rsi_pct=39.0, m5_atr=0.053706037573659916, m5_atr_pct=14.5
964;2025-11-06T15:40:00Z;63.51;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=56.052350300165074, m5_rsi_pct=70.0, m5_prev_rsi_pct=59.5, m5_atr=0.05415560631839866, m5_atr_pct=15.5
965;2025-11-06T15:45:00Z;63.48;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=52.41248137812221, m5_rsi_pct=56.5, m5_prev_rsi_pct=70.0, m5_atr=0.052430205867084544, m5_atr_pct=13.0
966;2025-11-06T15:50:00Z;63.45;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=48.98673583099396, m5_rsi_pct=41.5, m5_prev_rsi_pct=57.0, m5_atr=0.05368519116229281, m5_atr_pct=13.5
967;2025-11-06T15:55:00Z;63.47;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=10.0, min_score=40, m5_rsi=51.27328698147017, m5_rsi_pct=52.0, m5_prev_rsi_pct=41.5, m5_atr=0.05342196322212884, m5_atr_pct=13.0
968;2025-11-06T16:00:00Z;63.5;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=54.56317931466799, m5_rsi_pct=64.5, m5_prev_rsi_pct=52.0, m5_atr=0.05174896584911971, m5_atr_pct=11.5
969;2025-11-06T16:05:00Z;63.5;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=54.56317931466799, m5_rsi_pct=65.0, m5_prev_rsi_pct=65.0, m5_atr=0.05162403971704004, m5_atr_pct=11.0
970;2025-11-06T16:10:00Z;63.53;SHORT;M5;SKIP;SCORE_BELOW_MIN;m5_reason=SCORE_BELOW_MIN, score=0.0, min_score=40, m5_rsi=57.8626984839947, m5_rsi_pct=75.0, m5_prev_rsi_pct=65.0, m5_atr=0.05007946545153726, m5_atr_pct=10.5
971;2025-11-06T16:15:00Z;63.53;SHORT;M5;SKIP;ATR_PCT_OUT_OF_REGIME;m5_reason=ATR_PCT_OUT_OF_REGIME, score=0.0, min_score=None, m5_rsi=57.8626984839947, m5_rsi_pct=75.5, m5_prev_rsi_pct=75.5, m5_atr=0.04650236077642746, m5_atr_pct=9.0
972;2025-11-06T16:20:00Z;63.53;SHORT;M5;SKIP;ATR_PCT_OUT_OF_REGIME;m5_reason=ATR_PCT_OUT_OF_REGIME, score=0.0, min_score=None, m5_rsi=57.8626984839947, m5_rsi_pct=75.5, m5_prev_rsi_pct=75.5, m5_atr=0.043180763578111216, m5_atr_pct=7.5
973;2025-11-06T16:25:00Z;63.54;SHORT;M5;SKIP;ATR_PCT_OUT_OF_REGIME;m5_reason=ATR_PCT_OUT_OF_REGIME, score=0.0, min_score=None, m5_rsi=59.09923500296644, m5_rsi_pct=79.5, m5_prev_rsi_pct=75.5, m5_atr=0.04081070903681742, m5_atr_pct=5.5
974;2025-11-06T16:30:00Z;63.56;SHORT;M5;SKIP;ATR_PCT_OUT_OF_REGIME;m5_reason=ATR_PCT_OUT_OF_REGIME, score=0.0, min_score=None, m5_rsi=61.5307061511649, m5_rsi_pct=85.0, m5_prev_rsi_pct=79.5, m5_atr=0.039324229819902114, m5_atr_pct=4.5
975;2025-11-06T16:35:00Z;63.58;SHORT;M5;SKIP;ATR_PCT_OUT_OF_REGIME;m5_reason=ATR_PCT_OUT_OF_REGIME, score=0.0, min_score=None, m5_rsi=63.845361813342855, m5_rsi_pct=87.5, m5_prev_rsi_pct=84.5, m5_atr=0.039372499118480474, m5_atr_pct=4.5
976;2025-11-06T16:40:00Z;63.62;SHORT;M5;SKIP;ATR_PCT_OUT_OF_REGIME;m5_reason=ATR_PCT_OUT_OF_REGIME, score=0.0, min_score=None, m5_rsi=67.9932617888831, m5_rsi_pct=92.0, m5_prev_rsi_pct=87.0, m5_atr=0.04084589203858867, m5_atr_pct=5.5
977;2025-11-06T16:45:00Z;63.6;SHORT;M5;SKIP;ATR_PCT_OUT_OF_REGIME;m5_reason=ATR_PCT_OUT_OF_REGIME, score=0.0, min_score=None, m5_rsi=64.03730113680938, m5_rsi_pct=87.0, m5_prev_rsi_pct=92.0, m5_atr=0.04007118546440334, m5_atr_pct=4.0
978;2025-11-06T16:50:00Z;63.6;SHORT;M5;SKIP;ATR_PCT_OUT_OF_REGIME;m5_reason=ATR_PCT_OUT_OF_REGIME, score=0.0, min_score=None, m5_rsi=64.03730113680939, m5_rsi_pct=87.5, m5_prev_rsi_pct=87.0, m5_atr=0.0393518150740889, m5_atr_pct=3.0
979;2025-11-06T16:55:00Z;63.57;SHORT;M5;SKIP;ATR_PCT_OUT_OF_REGIME;m5_reason=ATR_PCT_OUT_OF_REGIME, score=0.0, min_score=None, m5_rsi=58.15147476515043, m5_rsi_pct=76.0, m5_prev_rsi_pct=87.5, m5_atr=0.040826685425939854, m5_atr_pct=5.0
980;2025-11-06T19:00:00Z;63.63;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
981;2025-11-06T19:05:00Z;63.67;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
982;2025-11-06T19:10:00Z;63.7;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
983;2025-11-06T19:15:00Z;63.66;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
984;2025-11-06T19:20:00Z;63.65;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
985;2025-11-06T19:25:00Z;63.6;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
986;2025-11-06T19:30:00Z;63.56;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
987;2025-11-06T19:35:00Z;63.6;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
988;2025-11-06T19:40:00Z;63.63;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
989;2025-11-06T19:45:00Z;63.59;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
990;2025-11-06T19:50:00Z;63.6;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
991;2025-11-06T19:55:00Z;63.62;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.57, h1_ema=63.55252535044931, h1_rsi_pct=52.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
992;2025-11-06T20:00:00Z;63.65;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
993;2025-11-06T20:05:00Z;63.61;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
994;2025-11-06T20:10:00Z;63.6;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
995;2025-11-06T20:15:00Z;63.6;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
996;2025-11-06T20:20:00Z;63.61;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
997;2025-11-06T20:25:00Z;63.59;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
998;2025-11-06T20:30:00Z;63.66;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
999;2025-11-06T20:35:00Z;63.73;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1000;2025-11-06T20:40:00Z;63.72;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1001;2025-11-06T20:45:00Z;63.72;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1002;2025-11-06T20:50:00Z;63.7;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1003;2025-11-06T20:55:00Z;63.69;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.62, h1_ema=63.558951507549374, h1_rsi_pct=59.5, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1004;2025-11-06T21:00:00Z;63.7;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.69, h1_ema=63.5714323163542, h1_rsi_pct=71.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1005;2025-11-06T21:05:00Z;63.67;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.69, h1_ema=63.5714323163542, h1_rsi_pct=71.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1006;2025-11-06T21:10:00Z;63.64;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.69, h1_ema=63.5714323163542, h1_rsi_pct=71.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1007;2025-11-06T21:15:00Z;63.61;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.69, h1_ema=63.5714323163542, h1_rsi_pct=71.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1008;2025-11-06T21:20:00Z;63.62;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.69, h1_ema=63.5714323163542, h1_rsi_pct=71.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1009;2025-11-06T21:25:00Z;63.62;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.69, h1_ema=63.5714323163542, h1_rsi_pct=71.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1010;2025-11-06T21:30:00Z;63.59;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.69, h1_ema=63.5714323163542, h1_rsi_pct=71.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
1011;2025-11-06T21:35:00Z;63.56;SHORT;H1;SKIP;H1_FILTER_NOT_PASSED;h1_close=63.69, h1_ema=63.5714323163542, h1_rsi_pct=71.0, h1_last_low=62.84, h1_prev_low=63.37, h1_last_high=64.34, h1_prev_high=64.71
