snap_index;snap_ts;price;bias;stage;result;reason;extra
4520;2025-11-06T01:00:00Z;63.86;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=95.5, m5_prev_rsi_pct=90.0, m5_atr=0.04659553007346345, m5_atr_pct=34.0
4521;2025-11-06T01:05:00Z;63.86;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=95.5, m5_prev_rsi_pct=95.5, m5_atr=0.04541013506821614, m5_atr_pct=32.0
4522;2025-11-06T01:10:00Z;63.78;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=67.5, m5_prev_rsi_pct=95.5, m5_atr=0.04859512542048615, m5_atr_pct=38.5
4523;2025-11-06T01:15:00Z;63.72;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=46.0, m5_prev_rsi_pct=67.5, m5_atr=0.05298118789045138, m5_atr_pct=45.0
4524;2025-11-06T01:20:00Z;63.76;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=59.5, m5_prev_rsi_pct=45.5, m5_atr=0.0549111030411333, m5_atr_pct=48.0
4525;2025-11-06T01:25:00Z;63.75;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=55.0, m5_prev_rsi_pct=59.5, m5_atr=0.05384602425248086, m5_atr_pct=48.0
4526;2025-11-06T01:30:00Z;63.77;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=63.5, m5_prev_rsi_pct=54.5, m5_atr=0.05499987966301796, m5_atr_pct=49.5
4527;2025-11-06T01:35:00Z;63.78;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=67.5, m5_prev_rsi_pct=63.0, m5_atr=0.053928459687088044, m5_atr_pct=48.5
4528;2025-11-06T01:40:00Z;63.75;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=53.0, m5_prev_rsi_pct=67.5, m5_atr=0.05721928399515329, m5_atr_pct=51.5
4529;2025-11-06T01:45:00Z;63.74;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=50.0, m5_prev_rsi_pct=53.0, m5_atr=0.057417906566927704, m5_atr_pct=52.0
4530;2025-11-06T01:50:00Z;63.75;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=53.5, m5_prev_rsi_pct=49.5, m5_atr=0.05831662752643289, m5_atr_pct=52.5
4531;2025-11-06T01:55:00Z;63.67;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=0.0, m5_rsi_pct=23.5, m5_prev_rsi_pct=53.5, m5_atr=0.06129401127454493, m5_atr_pct=54.0
4532;2025-11-06T02:00:00Z;63.47;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=0.0, m5_rsi_pct=0.5, m5_prev_rsi_pct=24.0, m5_atr=0.07334443904064865, m5_atr_pct=57.0
4533;2025-11-06T02:05:00Z;63.4;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=0.5, m5_prev_rsi_pct=1.0, m5_atr=0.07810555053774522, m5_atr_pct=58.0
4534;2025-11-06T02:10:00Z;63.47;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=0.0, m5_rsi_pct=4.0, m5_prev_rsi_pct=0.5, m5_atr=0.07752658264219202, m5_atr_pct=58.0
4535;2025-11-06T02:15:00Z;63.55;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=24.0, m5_prev_rsi_pct=4.0, m5_atr=0.08556039816775007, m5_atr_pct=60.5
4536;2025-11-06T02:20:00Z;63.56;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=25.5, m5_prev_rsi_pct=23.5, m5_atr=0.08802036972719682, m5_atr_pct=62.0
4537;2025-11-06T02:25:00Z;63.63;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=46.5, m5_prev_rsi_pct=25.0, m5_atr=0.09030462903239686, m5_atr_pct=63.5
4538;2025-11-06T02:30:00Z;63.69;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=63.5, m5_prev_rsi_pct=46.0, m5_atr=0.09099715553008239, m5_atr_pct=64.0
4539;2025-11-06T02:35:00Z;63.93;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=20.0, score_short=10.0, m5_rsi_pct=95.5, m5_prev_rsi_pct=63.0, m5_atr=0.10449735870650516, m5_atr_pct=79.5
4540;2025-11-06T02:40:00Z;63.93;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=20.0, score_short=10.0, m5_rsi_pct=95.5, m5_prev_rsi_pct=95.5, m5_atr=0.1056046902274694, m5_atr_pct=79.5
4541;2025-11-06T02:45:00Z;64.01;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=98.0, m5_prev_rsi_pct=95.0, m5_atr=0.10591864092550726, m5_atr_pct=79.5
4542;2025-11-06T02:50:00Z;64.13;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=99.5, m5_prev_rsi_pct=97.5, m5_atr=0.1083530237165425, m5_atr_pct=80.5
4543;2025-11-06T02:55:00Z;64.17;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=100.0, m5_prev_rsi_pct=99.0, m5_atr=0.10704209345107542, m5_atr_pct=79.5
4544;2025-11-06T03:00:00Z;64.19;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=100.0, m5_prev_rsi_pct=99.5, m5_atr=0.10511051534742706, m5_atr_pct=77.5
4545;2025-11-06T03:05:00Z;64.12;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=95.5, m5_prev_rsi_pct=100.0, m5_atr=0.10474547853689717, m5_atr_pct=77.0
4546;2025-11-06T03:10:00Z;64.09;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=93.5, m5_prev_rsi_pct=95.5, m5_atr=0.10369223006997619, m5_atr_pct=76.0
4547;2025-11-06T03:15:00Z;64.17;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=96.5, m5_prev_rsi_pct=93.0, m5_atr=0.10628564220783507, m5_atr_pct=78.5
4548;2025-11-06T03:20:00Z;64.22;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=97.5, m5_prev_rsi_pct=96.0, m5_atr=0.10583666776441787, m5_atr_pct=77.5
4549;2025-11-06T03:25:00Z;64.3;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=99.0, m5_prev_rsi_pct=97.0, m5_atr=0.1082769057812452, m5_atr_pct=80.0
4550;2025-11-06T03:30:00Z;64.22;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=93.0, m5_prev_rsi_pct=99.0, m5_atr=0.10911426965401372, m5_atr_pct=81.0
4551;2025-11-06T03:35:00Z;64.2;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=91.0, m5_prev_rsi_pct=93.0, m5_atr=0.10632039325015612, m5_atr_pct=77.5
4552;2025-11-06T03:40:00Z;64.04;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=63.0, m5_prev_rsi_pct=91.0, m5_atr=0.11086893658942978, m5_atr_pct=82.0
4553;2025-11-06T03:45:00Z;63.95;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=0.0, m5_rsi_pct=45.0, m5_prev_rsi_pct=63.0, m5_atr=0.11366401254732807, m5_atr_pct=82.5
4554;2025-11-06T03:50:00Z;63.99;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=54.5, m5_prev_rsi_pct=45.0, m5_atr=0.11054515450823273, m5_atr_pct=81.0
4555;2025-11-06T03:55:00Z;64.01;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=59.0, m5_prev_rsi_pct=54.0, m5_atr=0.10979192918621672, m5_atr_pct=80.0
4556;2025-11-06T04:00:00Z;63.97;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=49.0, m5_prev_rsi_pct=59.0, m5_atr=0.10766393424434398, m5_atr_pct=78.0
4557;2025-11-06T04:05:00Z;64.01;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=59.0, m5_prev_rsi_pct=49.0, m5_atr=0.10711651036974758, m5_atr_pct=78.0
4558;2025-11-06T04:10:00Z;63.97;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=48.5, m5_prev_rsi_pct=59.0, m5_atr=0.10589390248619392, m5_atr_pct=75.5
4559;2025-11-06T04:15:00Z;63.94;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=0.0, m5_rsi_pct=40.5, m5_prev_rsi_pct=48.5, m5_atr=0.10547290945146588, m5_atr_pct=74.5
4560;2025-11-06T04:20:00Z;63.98;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=51.5, m5_prev_rsi_pct=40.5, m5_atr=0.10365341591921871, m5_atr_pct=72.5
4561;2025-11-06T04:25:00Z;63.89;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=0.0, m5_rsi_pct=30.5, m5_prev_rsi_pct=52.0, m5_atr=0.10553531478213134, m5_atr_pct=75.5
4562;2025-11-06T04:30:00Z;63.89;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=0.0, m5_rsi_pct=31.0, m5_prev_rsi_pct=31.0, m5_atr=0.10656850658340748, m5_atr_pct=79.5
4563;2025-11-06T04:35:00Z;63.97;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=53.0, m5_prev_rsi_pct=31.0, m5_atr=0.10752789897030726, m5_atr_pct=81.0
4564;2025-11-06T04:40:00Z;63.98;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=55.5, m5_prev_rsi_pct=53.0, m5_atr=0.10556162047242805, m5_atr_pct=76.0
4565;2025-11-06T04:45:00Z;63.96;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=50.5, m5_prev_rsi_pct=56.0, m5_atr=0.10373579043868357, m5_atr_pct=73.5
4566;2025-11-06T04:50:00Z;63.96;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=51.0, m5_prev_rsi_pct=51.0, m5_atr=0.10346894826449198, m5_atr_pct=72.5
4567;2025-11-06T04:55:00Z;64.01;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=65.5, m5_prev_rsi_pct=51.0, m5_atr=0.10036402338845649, m5_atr_pct=72.0
4568;2025-11-06T05:00:00Z;63.98;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=56.5, m5_prev_rsi_pct=66.0, m5_atr=0.0989094502892809, m5_atr_pct=71.0
4569;2025-11-06T05:05:00Z;63.89;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=0.0, m5_rsi_pct=30.0, m5_prev_rsi_pct=57.0, m5_atr=0.09898734669718952, m5_atr_pct=71.5
4570;2025-11-06T05:10:00Z;63.93;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=42.0, m5_prev_rsi_pct=30.0, m5_atr=0.09691682193310458, m5_atr_pct=68.0
4571;2025-11-06T05:15:00Z;63.87;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=0.0, m5_rsi_pct=27.0, m5_prev_rsi_pct=42.5, m5_atr=0.09642276322359734, m5_atr_pct=67.5
4572;2025-11-06T05:20:00Z;63.91;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=39.0, m5_prev_rsi_pct=27.0, m5_atr=0.09810685156476877, m5_atr_pct=71.0
4573;2025-11-06T05:25:00Z;63.91;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=39.0, m5_prev_rsi_pct=39.5, m5_atr=0.0946706478815713, m5_atr_pct=65.5
4574;2025-11-06T05:30:00Z;63.83;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=23.0, m5_prev_rsi_pct=39.0, m5_atr=0.0943370301757445, m5_atr_pct=65.5
4575;2025-11-06T05:35:00Z;63.8;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=19.5, m5_prev_rsi_pct=23.0, m5_atr=0.09617009944890542, m5_atr_pct=68.0
4576;2025-11-06T05:40:00Z;63.81;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=22.0, m5_prev_rsi_pct=19.0, m5_atr=0.09430080663112649, m5_atr_pct=65.5
4577;2025-11-06T05:45:00Z;63.82;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=23.0, m5_prev_rsi_pct=21.5, m5_atr=0.09256503472890319, m5_atr_pct=65.5
4578;2025-11-06T05:50:00Z;63.82;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=23.0, m5_prev_rsi_pct=23.0, m5_atr=0.08809610367683876, m5_atr_pct=62.5
4579;2025-11-06T05:55:00Z;63.78;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=16.5, m5_prev_rsi_pct=23.0, m5_atr=0.08751781055706495, m5_atr_pct=61.5
4580;2025-11-06T06:00:00Z;63.96;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=69.0, m5_prev_rsi_pct=16.0, m5_atr=0.0941236812315603, m5_atr_pct=67.0
4581;2025-11-06T06:05:00Z;63.87;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=44.0, m5_prev_rsi_pct=69.0, m5_atr=0.09740056114359175, m5_atr_pct=73.5
4582;2025-11-06T06:10:00Z;63.86;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=41.0, m5_prev_rsi_pct=44.0, m5_atr=0.09615766391904935, m5_atr_pct=70.5
4583;2025-11-06T06:15:00Z;63.86;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=41.0, m5_prev_rsi_pct=41.0, m5_atr=0.09500354506768857, m5_atr_pct=69.5
4584;2025-11-06T06:20:00Z;63.89;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=52.0, m5_prev_rsi_pct=40.5, m5_atr=0.0960747204199965, m5_atr_pct=71.0
4585;2025-11-06T06:25:00Z;63.85;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=10.0, m5_rsi_pct=35.5, m5_prev_rsi_pct=52.0, m5_atr=0.09492652610428234, m5_atr_pct=69.0
4586;2025-11-06T06:30:00Z;63.91;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=60.5, m5_prev_rsi_pct=35.0, m5_atr=0.09528891709683371, m5_atr_pct=70.5
4587;2025-11-06T06:35:00Z;63.95;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=20.0, score_short=10.0, m5_rsi_pct=70.0, m5_prev_rsi_pct=60.0, m5_atr=0.09419685158991689, m5_atr_pct=67.5
4588;2025-11-06T06:40:00Z;63.95;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=20.0, score_short=10.0, m5_rsi_pct=70.0, m5_prev_rsi_pct=70.0, m5_atr=0.09032564790492277, m5_atr_pct=65.0
4589;2025-11-06T06:45:00Z;63.98;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=74.5, m5_prev_rsi_pct=69.5, m5_atr=0.08815953019742846, m5_atr_pct=63.5
4590;2025-11-06T06:50:00Z;63.97;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=73.0, m5_prev_rsi_pct=74.5, m5_atr=0.0861481351833266, m5_atr_pct=61.0
4591;2025-11-06T06:55:00Z;63.98;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=74.0, m5_prev_rsi_pct=72.5, m5_atr=0.08499469695594616, m5_atr_pct=60.5
4592;2025-11-06T07:00:00Z;63.87;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=32.0, m5_prev_rsi_pct=74.0, m5_atr=0.0896379328876642, m5_atr_pct=66.0
4593;2025-11-06T07:05:00Z;63.82;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=10.0, score_short=0.0, m5_rsi_pct=17.5, m5_prev_rsi_pct=32.0, m5_atr=0.0882352233956882, m5_atr_pct=65.0
4594;2025-11-06T07:10:00Z;63.87;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=36.5, m5_prev_rsi_pct=17.0, m5_atr=0.0883612788674245, m5_atr_pct=65.5
4595;2025-11-06T07:15:00Z;63.9;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=50.5, m5_prev_rsi_pct=36.0, m5_atr=0.08776404466260834, m5_atr_pct=63.5
4596;2025-11-06T07:20:00Z;63.9;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=50.0, m5_prev_rsi_pct=50.5, m5_atr=0.0864951843295649, m5_atr_pct=62.0
4597;2025-11-06T07:25:00Z;64.01;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=30.0, m5_rsi_pct=76.5, m5_prev_rsi_pct=49.5, m5_atr=0.09174552830602481, m5_atr_pct=70.0
4598;2025-11-06T07:30:00Z;63.91;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=30.0, score_short=10.0, m5_rsi_pct=50.5, m5_prev_rsi_pct=76.5, m5_atr=0.09519227628416542, m5_atr_pct=76.0
4599;2025-11-06T07:35:00Z;63.97;NEUTRAL;M5_NEUTRAL;SKIP;NO_SIDE_ABOVE_MIN_SCORE;m5_reason=NO_SIDE_ABOVE_MIN_SCORE, score_long=0.0, score_short=10.0, m5_rsi_pct=65.5, m5_prev_rsi_pct=50.0, m5_atr=0.0941071136924392, m5_atr_pct=72.0
